NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
,,1950204,1952247,0,3072,61714929,20089.5,14511.5,3968,91040,17941.5,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,948,59081207,62321.9,24031.5,3456,376382,103764.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,512,58900159,115039.4,43743.5,5664,755803,182429.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,768,55346940,72066.3,53312.0,18239,232862,52538.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,16,48600051,3037503.2,2425892.0,850300,7710862,1933373.7,"void at::native::<unnamed>::cunn_SoftMaxBackward<(int)4, float, float, float, at::native::<unnamed>::LogSoftMaxBackwardEpilogue>(T2 *, const T4 *, const T4 *, long)"
,,1950204,1952247,0,128,43337447,338573.8,161759.5,53696,1216600,367701.5,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_256x128_nt_align1>(T1::Params)
,,1950204,1952247,0,16,38945573,2434098.3,2433072.5,2425712,2444624,7050.9,"void at::native::<unnamed>::cunn_SoftMaxBackward<(int)4, c10::Half, float, float, at::native::<unnamed>::SoftMaxBackwardEpilogue>(T2 *, const T4 *, const T4 *, long)"
,,1950204,1952247,0,672,37981946,56520.8,14416.0,2944,315966,87964.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,160,35541404,222133.8,221118.5,164319,338878,62007.9,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_64x3_tn
,,1950204,1952247,0,2560,35161916,13735.1,8720.0,2656,62623,13340.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,128,35065792,273951.5,196559.0,53184,658364,242635.3,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_tn_align2>(T1::Params)
,,1950204,1952247,0,1040,32799032,31537.5,25359.5,9056,100063,21540.8,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,128,31212385,243846.8,100847.5,28352,982426,301084.1,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nt_align1>(T1::Params)
,,1950204,1952247,0,16,30583542,1911471.4,1511528.5,475934,4960864,1270972.7,"void <unnamed>::indexing_backward_kernel<c10::Half, (int)4>(const long *, const long *, const T1 *, T1 *, long, long, long, long, bool)"
,,1950204,1952247,0,48,27862109,580460.6,553357.0,391358,798875,167303.0,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)10, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
,,1950204,1952247,0,672,25520412,37976.8,12512.0,2400,196895,54621.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,672,24353224,36239.9,6240.0,2336,205886,59274.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,448,22834956,50970.9,27888.0,5120,368413,59582.1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(bool, unsigned int, unsigned int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,67,21264128,317375.0,201471.0,198847,3339856,552174.3,ampere_fp16_s16816gemm_fp16_128x256_ldg8_f2f_stages_64x3_nn
,,1950204,1952247,0,48,21051331,438569.4,425101.0,319070,574268,100601.3,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, (int)10, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
,,1950204,1952247,0,256,18640185,72813.2,55952.0,22144,231262,51751.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_backward_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half, c10::Half) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,672,16159175,24046.4,11456.0,6752,98623,28473.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
,,1950204,1952247,0,672,16059119,23897.5,6368.0,2336,133855,36453.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,512,15485510,30245.1,21487.5,8128,134815,26776.8,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
,,1950204,1952247,0,80,14845331,185566.6,167919.0,108992,284383,60101.5,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)9, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
,,1950204,1952247,0,256,13146204,51352.4,39040.0,15936,156127,35135.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,528,13099996,24810.6,22256.0,9120,60543,11525.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
,,1950204,1952247,0,1056,12942038,12255.7,4032.0,1856,84544,17791.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,528,11755459,22264.1,17055.5,8576,65503,14308.7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,512,11397377,22260.5,12352.0,5344,84991,20551.3,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,64,10985768,171652.6,170927.0,114336,231198,56335.5,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
,,1950204,1952247,0,467,10934273,23413.9,1792.0,1280,905819,113407.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
,,1950204,1952247,0,1041,10818404,10392.3,3776.0,2176,728507,49250.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
,,1950204,1952247,0,80,10382409,129780.1,123823.5,85279,185663,34442.4,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, (int)9, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
,,1950204,1952247,0,1024,9858863,9627.8,7040.0,4288,42656,8088.1,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,512,9480806,18517.2,13568.0,9152,60704,12975.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
,,1950204,1952247,0,64,7860699,122823.4,112543.5,27104,245055,97087.4,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(T1::Params)
,,1950204,1952247,0,256,7755770,30296.0,24288.0,10848,84384,18213.6,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, (int)4, (int)8>>(T3)"
,,1950204,1952247,0,112,7292038,65107.5,44464.0,15712,168800,49218.9,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize192x128x32_stage3_warpsize4x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,192,6038117,31448.5,23247.5,16416,66048,17331.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,64,5833439,91147.5,70831.5,26048,200702,70207.2,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_256x64_32x4_nt_align2>(T1::Params)
,,1950204,1952247,0,64,5813982,90843.5,70624.0,27295,196063,68381.9,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x256_32x4_nt_align2>(T1::Params)
,,1950204,1952247,0,96,5716385,59545.7,57759.5,35040,90975,17794.6,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)8, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
,,1950204,1952247,0,32,5287496,165234.3,165440.0,162112,169183,1745.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize160x128x32_stage3_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,64,5285409,82584.5,82704.0,81023,84543,882.2,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_nn_align8>(T1::Params)
,,1950204,1952247,0,96,4888240,50919.2,44223.5,43839,65567,9660.3,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,96,4392368,45753.8,44880.0,28031,63071,12177.3,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, (int)8, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
,,1950204,1952247,0,64,4334853,67732.1,67535.5,32192,105631,34762.0,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_tn_align8>(T1::Params)
,,1950204,1952247,0,256,4184134,16344.3,14192.0,8864,34752,6231.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, (int)4, (int)8>>(T3)"
,,1950204,1952247,0,192,3556906,18525.6,18208.0,17760,20352,695.1,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x4_tn
,,1950204,1952247,0,96,2938671,30611.2,30559.5,30112,31584,264.7,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_64x3_tn
,,1950204,1952247,0,64,2763019,43172.2,42479.5,34240,53536,8204.5,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_tn_align8>(T1::Params)
,,1950204,1952247,0,32,2723443,85107.6,85056.0,84224,86080,433.9,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize128x128x32_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,32,2514577,78580.5,77471.0,73631,83584,3259.7,ampere_fp16_s16816gemm_fp16_64x128_sliced1x2_ldg8_f2f_stages_64x3_nn
,,1950204,1952247,0,64,2484784,38824.8,38736.0,20512,58048,18043.6,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(T1::Params)
,,1950204,1952247,0,32,2268630,70894.7,70943.0,70495,71200,165.8,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize160x128x32_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,64,2131446,33303.8,33056.0,27744,39776,5351.7,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
,,1950204,1952247,0,48,2102805,43808.4,31728.0,26368,74528,19516.6,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x256_32x4_nt_align8>(T1::Params)
,,1950204,1952247,0,64,1833082,28641.9,28528.0,25056,35328,2898.5,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x256_32x4_nn_align8>(T1::Params)
,,1950204,1952247,0,32,1775288,55477.8,55472.0,55231,55743,155.0,ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn
,,1950204,1952247,0,32,1452758,45398.7,45375.5,44960,46048,283.6,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize192x128x32_stage3_warpsize4x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,672,1427960,2124.9,2048.0,1632,2912,274.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase &)::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,672,1364665,2030.8,1984.0,1632,2656,164.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,528,1308217,2477.7,2560.0,1696,3136,283.7,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 2)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,16,1235805,77237.8,76688.0,74464,81152,2208.5,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nt_align8>(T1::Params)
,,1950204,1952247,0,512,1196764,2337.4,2336.0,1823,2944,205.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,32,1173819,36681.8,36560.0,35328,37760,802.2,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_tn
,,1950204,1952247,0,512,1153659,2253.2,2272.0,1823,2592,110.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,32,972667,30395.8,30080.0,25312,36672,4248.7,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nt
,,1950204,1952247,0,32,797823,24932.0,24880.0,24288,25792,361.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize160x128x32_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
,,1950204,1952247,0,32,709952,22186.0,22176.0,21376,22592,254.6,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
,,1950204,1952247,0,32,691388,21605.9,21632.0,21152,22016,304.9,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align2>(T1::Params)
,,1950204,1952247,0,16,380444,23777.8,23775.5,23711,23999,79.5,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nt_align2>(T1::Params)
,,1950204,1952247,0,16,289566,18097.9,18096.0,17823,18304,127.7,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, (int)7, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
,,1950204,1952247,0,16,285344,17834.0,17904.0,17056,18432,382.7,"void <unnamed>::softmax_warp_backward<float, c10::Half, float, (int)7, (bool)0, (bool)0, (int)32>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
,,1950204,1952247,0,16,250910,15681.9,15664.0,15232,16032,185.0,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nt_align2>(T1::Params)
,,1950204,1952247,0,26,83616,3216.0,3200.0,2784,3680,214.4,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,16,77024,4814.0,4832.0,4608,5056,129.0,"void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long *, long)"
,,1950204,1952247,0,32,73438,2294.9,2272.0,1888,2784,162.4,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,16,70208,4388.0,4464.0,3808,4704,240.6,"void at::native::<unnamed>::nll_loss_backward_no_reduce_cuda_kernel<float, long>(int, const T2 *, torch::headeronly::detail::GenericPackedTensorAccessor<torch::headeronly::detail::TensorAccessor<c10::ArrayRef<long>, const T1, (unsigned long)0, torch::headeronly::DefaultPtrTraits, long>, at::detail::IndexBoundsCheck<(unsigned long)1, long>, const T1, (unsigned long)1, torch::headeronly::DefaultPtrTraits, long>, torch::headeronly::detail::GenericPackedTensorAccessor<torch::headeronly::detail::TensorAccessor<c10::ArrayRef<long>, T1, (unsigned long)1, torch::headeronly::DefaultPtrTraits, long>, at::detail::IndexBoundsCheck<(unsigned long)2, long>, T1, (unsigned long)2, torch::headeronly::DefaultPtrTraits, long>, const T1 *, long, long)"
,,1950204,1952247,0,16,53152,3322.0,3344.0,2976,3456,128.1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
,,1950204,1952247,0,16,49632,3102.0,3120.0,2784,3392,166.3,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
,,1950204,1952247,0,16,39136,2446.0,2448.0,2176,2720,142.6,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
,,1950204,1952247,0,16,29855,1865.9,1855.5,1824,1952,47.8,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
,,1950204,1952247,0,6,17567,2927.8,2928.0,2848,2976,48.3,"void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
,,1950204,1953352,0,2,148511,74255.5,74255.5,74240,74271,21.9,"void batched_svd_parallel_jacobi_32x16<double, double>(int, int, int, int, T1 *, unsigned long, int, T2 *, T1 *, unsigned long, int, T1 *, unsigned long, int, T2, int, int *, T2, int, int *, int, T2)"
,,1950204,1953352,0,2,110208,55104.0,55104.0,45632,64576,13395.4,"void batched_svd_parallel_jacobi_32x16<float, float>(int, int, int, int, T1 *, unsigned long, int, T2 *, T1 *, unsigned long, int, T1 *, unsigned long, int, T2, int, int *, T2, int, int *, int, T2)"
,,1950204,1953352,0,2,45216,22608.0,22608.0,20448,24768,3054.7,"void kernel<getrf_wo_pivot_params_<double, (int)0, (int)256, (int)1, (int)64, (int)64, (int)68, (int)16, (int)1, (int)1>>(int, int, void *, int, void *, int, int, int, int, int, int *)"
,,1950204,1953352,0,28,37280,1331.4,1280.0,1216,1792,116.3,"copy_info_kernel(int, int *)"
